phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
train,,,,,,,112.76150941848755,3.0,256.0,1194.0,1.3023700714111328,0.9999994039535522,0.000999999288139121,0.001,False,128.0,128.0,,
train,,,,,,,112.84352159500122,3.0,257.0,1195.0,1.1762752532958984,0.9999993443489075,0.0010000001796484472,0.001,False,128.0,128.0,,
train,,,,,,,112.94057536125183,3.0,258.0,1196.0,1.2170448303222656,0.9999993443489075,0.0010000000697918926,0.001,False,128.0,128.0,,
train,,,,,,,113.01306819915771,3.0,259.0,1197.0,1.262078046798706,0.9999992847442627,0.0009999991060068876,0.001,False,128.0,128.0,,
train,,,,,,,113.10406398773193,3.0,260.0,1198.0,1.1954442262649536,0.9999994039535522,0.0009999991807804723,0.001,False,128.0,128.0,,
train,,,,,,,113.1745331287384,3.0,261.0,1199.0,1.1705293655395508,0.9999994039535522,0.0009999993024887638,0.001,False,128.0,128.0,,
train,,,,,,,113.33759641647339,3.0,262.0,1200.0,1.1186349391937256,0.9999992847442627,0.0009999992684326482,0.001,False,128.0,128.0,,
train,,,,,,,113.5194730758667,3.0,263.0,1201.0,1.158470869064331,0.9999993443489075,0.0010000001867538732,0.001,False,128.0,128.0,,
train,,,,,,,113.72175860404968,3.0,264.0,1202.0,1.1278005838394165,0.9999992847442627,0.0009999996323362,0.001,False,128.0,128.0,,
train,,,,,,,113.82542610168457,3.0,265.0,1203.0,1.2350592613220215,0.9999993443489075,0.0009999979134035373,0.001,False,128.0,128.0,,
train,,,,,,,113.98730397224426,3.0,266.0,1204.0,1.1191859245300293,0.9999992847442627,0.0010000002612498215,0.001,False,128.0,128.0,,
train,,,,,,,114.12131595611572,3.0,267.0,1205.0,1.1848666667938232,0.9999993443489075,0.0009999995026898504,0.001,False,128.0,128.0,,
train,,,,,,,114.21778154373169,3.0,268.0,1206.0,1.168074607849121,0.9999992251396179,0.0010000008379548546,0.001,False,128.0,128.0,,
train,,,,,,,114.31488704681396,3.0,269.0,1207.0,1.1787075996398926,0.9999994039535522,0.0009999990217408811,0.001,False,128.0,128.0,,
train,,,,,,,114.42715120315552,3.0,270.0,1208.0,1.187873125076294,0.9999992251396179,0.0010000016791975371,0.001,False,128.0,128.0,,
train,,,,,,,114.50749611854553,3.0,271.0,1209.0,1.2037177085876465,0.9999993443489075,0.0010000001130905864,0.001,False,128.0,128.0,,
train,,,,,,,114.61603260040283,3.0,272.0,1210.0,1.1736631393432617,0.9999995231628418,0.000999999144143082,0.001,False,128.0,128.0,,
train,,,,,,,114.7330014705658,3.0,273.0,1211.0,1.1908804178237915,0.9999992847442627,0.0010000005633691374,0.001,False,128.0,128.0,,
train,,,,,,,114.81543350219727,3.0,274.0,1212.0,1.0743365287780762,0.9999994039535522,0.0010000004504317575,0.001,False,128.0,128.0,,
train,,,,,,,114.88824200630188,3.0,275.0,1213.0,1.1821345090866089,0.9999993443489075,0.000999998819874362,0.001,False,128.0,128.0,,
train,,,,,,,114.9846580028534,3.0,276.0,1214.0,1.167458415031433,0.9999992251396179,0.000999999290748147,0.001,False,128.0,128.0,,
train,,,,,,,115.07915449142456,3.0,277.0,1215.0,1.1324918270111084,0.9999992847442627,0.0009999989066661456,0.001,False,128.0,128.0,,
train,,,,,,,115.16805052757263,3.0,278.0,1216.0,1.0951831340789795,0.9999994039535522,0.0009999988967296385,0.001,False,128.0,128.0,,
train,,,,,,,115.24137616157532,3.0,279.0,1217.0,1.1184247732162476,0.9999992847442627,0.0009999978549501713,0.001,False,128.0,128.0,,
train,,,,,,,115.32077360153198,3.0,280.0,1218.0,1.2231969833374023,0.9999993443489075,0.001000000255476663,0.001,False,128.0,128.0,,
train,,,,,,,115.38272523880005,3.0,281.0,1219.0,1.160996437072754,0.9999993443489075,0.000999998303314601,0.001,False,128.0,128.0,,
train,,,,,,,115.4690797328949,3.0,282.0,1220.0,1.2179075479507446,0.9999993443489075,0.0009999987427415232,0.001,False,128.0,128.0,,
train,,,,,,,115.54508447647095,3.0,283.0,1221.0,1.2380377054214478,0.9999994039535522,0.0009999989962612376,0.001,False,128.0,128.0,,
train,,,,,,,115.63641214370728,3.0,284.0,1222.0,1.0891906023025513,0.9999994039535522,0.000999997998502306,0.001,False,128.0,128.0,,
train,,,,,,,115.70722079277039,3.0,285.0,1223.0,1.2451562881469727,0.9999993443489075,0.000999999736391886,0.001,False,128.0,128.0,,
train,,,,,,,115.82308554649353,3.0,286.0,1224.0,1.1892544031143188,0.9999994039535522,0.0009999975666245917,0.001,False,128.0,128.0,,
train,,,,,,,115.91065049171448,3.0,287.0,1225.0,1.2110267877578735,0.9999993443489075,0.0009999987275869599,0.001,False,128.0,128.0,,
train,,,,,,,115.98207783699036,3.0,288.0,1226.0,1.2607684135437012,0.9999993443489075,0.000999998715874092,0.001,False,128.0,128.0,,
train,,,,,,,116.04474902153015,3.0,289.0,1227.0,1.1622519493103027,0.9999993443489075,0.0009999989396398048,0.001,False,128.0,128.0,,
train,,,,,,,116.1220932006836,3.0,290.0,1228.0,1.13848078250885,0.9999993443489075,0.0009999996101039755,0.001,False,128.0,128.0,,
train,,,,,,,116.1951162815094,3.0,291.0,1229.0,1.106309413909912,0.9999992847442627,0.0009999980326417318,0.001,False,128.0,128.0,,
train,,,,,,,116.2865378856659,3.0,292.0,1230.0,1.2209936380386353,0.9999992847442627,0.0009999991223826918,0.001,False,128.0,128.0,,
train,,,,,,,116.36115336418152,3.0,293.0,1231.0,1.0147461891174316,0.9999993443489075,0.0009999982970418304,0.001,False,128.0,128.0,,
train,,,,,,,116.43889212608337,3.0,294.0,1232.0,1.1806343793869019,0.9999993443489075,0.0009999989723914182,0.001,False,128.0,128.0,,
train,,,,,,,116.50438714027405,3.0,295.0,1233.0,1.1715748310089111,0.9999994039535522,0.0010000006820241492,0.001,False,128.0,128.0,,
train,,,,,,,116.58392024040222,3.0,296.0,1234.0,1.147464632987976,0.9999994039535522,0.0009999986952794282,0.001,False,128.0,128.0,,
train,,,,,,,116.67198133468628,3.0,297.0,1235.0,1.2081480026245117,0.9999992847442627,0.0009999995571463153,0.001,False,128.0,128.0,,
train,,,,,,,116.74921178817749,3.0,298.0,1236.0,1.1364173889160156,0.999999463558197,0.001000000559483359,0.001,False,128.0,128.0,,
train,,,,,,,116.81877517700195,3.0,299.0,1237.0,1.1167445182800293,0.9999994039535522,0.00099999714784736,0.001,False,128.0,128.0,,
train,,,,,,,116.89407730102539,3.0,300.0,1238.0,1.1790214776992798,0.9999992847442627,0.0010000004815734988,0.001,False,128.0,128.0,,
train,,,,,,,116.97475385665894,3.0,301.0,1239.0,1.182279348373413,0.9999992251396179,0.0009999979078524105,0.001,False,128.0,128.0,,
train,,,,,,,117.04031276702881,3.0,302.0,1240.0,1.2039872407913208,0.9999994039535522,0.0009999989431925223,0.001,False,128.0,128.0,,
train,,,,,,,117.1092221736908,3.0,303.0,1241.0,1.0651136636734009,0.9999994039535522,0.0009999971892310406,0.001,False,128.0,128.0,,
train,,,,,,,117.19949126243591,3.0,304.0,1242.0,1.1776129007339478,0.9999994039535522,0.0009999978209772732,0.001,False,128.0,128.0,,
train,,,,,,,117.28488779067993,3.0,305.0,1243.0,1.1735447645187378,0.9999992847442627,0.0009999984708752812,0.001,False,128.0,128.0,,
train,,,,,,,117.37327146530151,3.0,306.0,1244.0,1.1899312734603882,0.9999994039535522,0.000999998616064909,0.001,False,128.0,128.0,,
train,,,,,,,117.44781279563904,3.0,307.0,1245.0,1.2075793743133545,0.9999993443489075,0.0010000008651552955,0.001,False,128.0,128.0,,
train,,,,,,,117.5282232761383,3.0,308.0,1246.0,1.2346384525299072,0.999999463558197,0.0010000006113029883,0.001,False,128.0,128.0,,
train,,,,,,,117.60074520111084,3.0,309.0,1247.0,1.0624748468399048,0.9999992847442627,0.0009999984467001378,0.001,False,128.0,128.0,,
train,,,,,,,117.68284106254578,3.0,310.0,1248.0,1.1155369281768799,0.9999992847442627,0.0009999978269724908,0.001,False,128.0,128.0,,
train,,,,,,,117.76418113708496,3.0,311.0,1249.0,1.0855821371078491,0.9999993443489075,0.0009999996741916226,0.001,False,128.0,128.0,,
train,,,,,,,117.85196471214294,3.0,312.0,1250.0,1.1440849304199219,0.9999993443489075,0.000999998865143758,0.001,False,128.0,128.0,,
train,,,,,,,117.93780016899109,3.0,313.0,1251.0,1.1457825899124146,0.9999994039535522,0.0009999989388904036,0.001,False,128.0,128.0,,
train,,,,,,,118.01405882835388,3.0,314.0,1252.0,1.1530771255493164,0.9999994039535522,0.0009999994599739974,0.001,False,128.0,128.0,,
train,,,,,,,118.08307647705078,3.0,315.0,1253.0,1.1409955024719238,0.9999993443489075,0.0010000007261554834,0.001,False,128.0,128.0,,
train,,,,,,,118.16840076446533,3.0,316.0,1254.0,1.1220903396606445,0.9999993443489075,0.0009999991383421616,0.001,False,128.0,128.0,,
train,,,,,,,118.24857640266418,3.0,317.0,1255.0,1.1939380168914795,0.9999992847442627,0.0009999990524940886,0.001,False,128.0,128.0,,
train,,,,,,,118.32983779907227,3.0,318.0,1256.0,1.231486439704895,0.999999463558197,0.0009999992656570887,0.001,False,128.0,128.0,,
train,,,,,,,118.4075837135315,3.0,319.0,1257.0,1.1100904941558838,0.9999994039535522,0.0010000012798231505,0.001,False,128.0,128.0,,
train,,,,,,,118.49036073684692,3.0,320.0,1258.0,1.1949012279510498,0.9999992847442627,0.0009999994999142913,0.001,False,128.0,128.0,,
train,,,,,,,118.56605911254883,3.0,321.0,1259.0,1.1007492542266846,0.9999992847442627,0.0009999997479659638,0.001,False,128.0,128.0,,
train,,,,,,,118.64553904533386,3.0,322.0,1260.0,1.1040847301483154,0.9999992847442627,0.0009999985266640722,0.001,False,128.0,128.0,,
train,,,,,,,118.7226026058197,3.0,323.0,1261.0,1.0661821365356445,0.9999993443489075,0.000999999665948214,0.001,False,128.0,128.0,,
train,,,,,,,118.79499363899231,3.0,324.0,1262.0,1.0990519523620605,0.9999993443489075,0.0009999999309029922,0.001,False,128.0,128.0,,
train,,,,,,,118.85101771354675,3.0,325.0,1263.0,1.0951566696166992,0.9999993443489075,0.0009999983231321155,0.001,False,128.0,128.0,,
train,,,,,,,118.93646883964539,3.0,326.0,1264.0,1.13722562789917,0.9999993443489075,0.0009999996662257698,0.001,False,128.0,128.0,,
train,,,,,,,119.02693963050842,3.0,327.0,1265.0,1.2391939163208008,0.9999993443489075,0.000999999068148248,0.001,False,128.0,128.0,,
train,,,,,,,119.11062216758728,3.0,328.0,1266.0,1.1766085624694824,0.9999992847442627,0.0010000013140179754,0.001,False,128.0,128.0,,
train,,,,,,,119.17763900756836,3.0,329.0,1267.0,1.2071532011032104,0.9999993443489075,0.0010000004303367296,0.001,False,128.0,128.0,,
train,,,,,,,119.25916576385498,3.0,330.0,1268.0,1.177501916885376,0.9999992847442627,0.0009999994932529499,0.001,False,128.0,128.0,,
train,,,,,,,119.33306741714478,3.0,331.0,1269.0,1.175553560256958,0.9999992847442627,0.0009999981429426002,0.001,False,128.0,128.0,,
train,,,,,,,119.43999695777893,3.0,332.0,1270.0,1.234142780303955,0.9999993443489075,0.0009999986563660596,0.001,False,128.0,128.0,,
train,,,,,,,119.54054021835327,3.0,333.0,1271.0,1.1018760204315186,0.999999463558197,0.000999998718011274,0.001,False,128.0,128.0,,
train,,,,,,,119.61922550201416,3.0,334.0,1272.0,1.1322238445281982,0.9999992847442627,0.0009999996703891074,0.001,False,128.0,128.0,,
train,,,,,,,119.70943665504456,3.0,335.0,1273.0,1.142179250717163,0.9999992847442627,0.0009999999014265685,0.001,False,128.0,128.0,,
train,,,,,,,119.79372119903564,3.0,336.0,1274.0,1.1640733480453491,0.9999992251396179,0.0009999996281451066,0.001,False,128.0,128.0,,
train,,,,,,,119.87634038925171,3.0,337.0,1275.0,1.087496042251587,0.9999993443489075,0.000999999124714162,0.001,False,128.0,128.0,,
train,,,,,,,119.96055340766907,3.0,338.0,1276.0,1.1598305702209473,0.9999992847442627,0.0010000008114760574,0.001,False,128.0,128.0,,
train,,,,,,,120.02485227584839,3.0,339.0,1277.0,1.1201506853103638,0.9999991655349731,0.0009999979918964659,0.001,False,128.0,128.0,,
train,,,,,,,120.1047146320343,3.0,340.0,1278.0,1.147958755493164,0.9999994039535522,0.0009999995042996744,0.001,False,128.0,128.0,,
train,,,,,,,120.19104337692261,3.0,341.0,1279.0,1.1112494468688965,0.9999992847442627,0.0009999996633114335,0.001,False,128.0,128.0,,
train,,,,,,,120.27537202835083,3.0,342.0,1280.0,1.1506439447402954,0.9999992251396179,0.0010000000931620853,0.001,False,128.0,128.0,,
train,,,,,,,120.3682131767273,3.0,343.0,1281.0,1.0751798152923584,0.9999992847442627,0.0009999975138888684,0.001,False,128.0,128.0,,
train,,,,,,,120.45614576339722,3.0,344.0,1282.0,1.1124317646026611,0.9999992847442627,0.0009999991062011769,0.001,False,128.0,128.0,,
train,,,,,,,120.51781821250916,3.0,345.0,1283.0,1.0569583177566528,0.9999992251396179,0.0010000004733578523,0.001,False,128.0,128.0,,
train,,,,,,,120.60175776481628,3.0,346.0,1284.0,1.1096954345703125,0.9999993443489075,0.0009999998349797116,0.001,False,128.0,128.0,,
train,,,,,,,120.68022656440735,3.0,347.0,1285.0,1.1459765434265137,0.9999992847442627,0.0009999979133202704,0.001,False,128.0,128.0,,
train,,,,,,,120.75906372070312,3.0,348.0,1286.0,1.1703193187713623,0.9999992251396179,0.000999999101815792,0.001,False,128.0,128.0,,
train,,,,,,,120.8425145149231,3.0,349.0,1287.0,1.0239465236663818,0.9999992847442627,0.0010000010669381353,0.001,False,128.0,128.0,,
train,,,,,,,120.9194016456604,3.0,350.0,1288.0,1.1196330785751343,0.9999992847442627,0.0009999992355700222,0.001,False,128.0,128.0,,
train,,,,,,,120.98752903938293,3.0,351.0,1289.0,1.1256154775619507,0.9999993443489075,0.0009999979984467947,0.001,False,128.0,128.0,,
train,,,,,,,121.06356549263,3.0,352.0,1290.0,1.1453297138214111,0.9999992847442627,0.000999998698443568,0.001,False,128.0,128.0,,
train,,,,,,,121.14575266838074,3.0,353.0,1291.0,1.1502517461776733,0.9999994039535522,0.0009999988589820133,0.001,False,128.0,128.0,,
train,,,,,,,121.21982026100159,3.0,354.0,1292.0,1.1460776329040527,0.9999994039535522,0.0009999994483721603,0.001,False,128.0,128.0,,
train,,,,,,,121.29368758201599,3.0,355.0,1293.0,1.0304285287857056,0.9999995231628418,0.0010000001563615231,0.001,False,128.0,128.0,,
train,,,,,,,121.36496877670288,3.0,356.0,1294.0,1.146165370941162,0.9999994039535522,0.0009999996724430209,0.001,False,128.0,128.0,,
train,,,,,,,121.43939733505249,3.0,357.0,1295.0,1.0556471347808838,0.9999992251396179,0.000999999371461415,0.001,False,128.0,128.0,,
train,,,,,,,121.51503801345825,3.0,358.0,1296.0,1.0773992538452148,0.9999992251396179,0.0010000014872680357,0.001,False,128.0,128.0,,
train,,,,,,,121.60299563407898,3.0,359.0,1297.0,1.081920862197876,0.9999992847442627,0.0009999984416763708,0.001,False,128.0,128.0,,
train,,,,,,,121.68389296531677,3.0,360.0,1298.0,1.0426535606384277,0.9999994039535522,0.0009999984228303053,0.001,False,128.0,128.0,,
train,,,,,,,121.76970410346985,3.0,361.0,1299.0,1.0504915714263916,0.9999992251396179,0.000999998703717134,0.001,False,128.0,128.0,,
train,,,,,,,121.87134647369385,3.0,362.0,1300.0,1.173609733581543,0.9999994039535522,0.0009999993802876934,0.001,False,128.0,128.0,,
train,,,,,,,121.96658635139465,3.0,363.0,1301.0,1.0867059230804443,0.9999992847442627,0.0010000000461441434,0.001,False,128.0,128.0,,
train,,,,,,,122.04207038879395,3.0,364.0,1302.0,1.1132051944732666,0.9999992847442627,0.000999998362545098,0.001,False,128.0,128.0,,
train,,,,,,,122.12729454040527,3.0,365.0,1303.0,1.0813727378845215,0.9999992847442627,0.0010000006869646384,0.001,False,128.0,128.0,,
train,,,,,,,122.19541835784912,3.0,366.0,1304.0,1.0115845203399658,0.9999993443489075,0.0009999989995919099,0.001,False,128.0,128.0,,
train,,,,,,,122.260009765625,3.0,367.0,1305.0,1.1751559972763062,0.9999994039535522,0.0009999998970966983,0.001,False,128.0,128.0,,
train,,,,,,,122.35711550712585,3.0,368.0,1306.0,1.1714966297149658,0.9999992847442627,0.0010000002391008776,0.001,False,128.0,128.0,,
train,,,,,,,122.44006562232971,3.0,369.0,1307.0,1.1267768144607544,0.999999463558197,0.0009999975299871421,0.001,False,128.0,128.0,,
train,,,,,,,122.52463030815125,3.0,370.0,1308.0,1.125471591949463,0.9999993443489075,0.0009999988253422167,0.001,False,128.0,128.0,,
train,,,,,,,122.60287666320801,3.0,371.0,1309.0,1.2128225564956665,0.9999993443489075,0.0009999993079011047,0.001,False,128.0,128.0,,
train,,,,,,,122.66695475578308,3.0,372.0,1310.0,1.0237987041473389,0.9999993443489075,0.0010000008806984042,0.001,False,128.0,128.0,,
train,,,,,,,122.7392430305481,3.0,373.0,1311.0,1.229552984237671,0.9999992847442627,0.00100000005757944,0.001,False,128.0,128.0,,
train,,,,,,,122.80948805809021,3.0,374.0,1312.0,1.0461819171905518,0.9999993443489075,0.0009999985571119828,0.001,False,128.0,128.0,,
train,,,,,,,122.87831997871399,3.0,375.0,1313.0,1.081106424331665,0.9999994039535522,0.0009999990383387316,0.001,False,128.0,128.0,,
train,,,,,,,122.97076988220215,3.0,376.0,1314.0,1.0938212871551514,0.9999993443489075,0.0009999963447649223,0.001,False,128.0,128.0,,
train,,,,,,,123.04673981666565,3.0,377.0,1315.0,1.1257941722869873,0.9999992847442627,0.0009999995877884838,0.001,False,128.0,128.0,,
train,,,,,,,123.13123917579651,3.0,378.0,1316.0,1.1122475862503052,0.9999992847442627,0.0010000004543730475,0.001,False,128.0,128.0,,
train,,,,,,,123.20127868652344,3.0,379.0,1317.0,1.155442476272583,0.9999993443489075,0.0010000003184818017,0.001,False,128.0,128.0,,
train,,,,,,,123.27846765518188,3.0,380.0,1318.0,1.1057894229888916,0.9999992847442627,0.0010000008595209184,0.001,False,128.0,128.0,,
train,,,,,,,123.36276841163635,3.0,381.0,1319.0,1.1486337184906006,0.9999994039535522,0.0009999996074394394,0.001,False,128.0,128.0,,
train,,,,,,,123.45404314994812,3.0,382.0,1320.0,1.0988376140594482,0.9999992847442627,0.000999998520807637,0.001,False,128.0,128.0,,
train,,,,,,,123.53177762031555,3.0,383.0,1321.0,1.0779516696929932,0.9999993443489075,0.0010000004593135375,0.001,False,128.0,128.0,,
train,,,,,,,123.62858200073242,3.0,384.0,1322.0,1.1413697004318237,0.9999993443489075,0.0010000003962251413,0.001,False,128.0,128.0,,
train,,,,,,,123.70845794677734,3.0,385.0,1323.0,0.9786942601203918,0.999999463558197,0.0009999980726098385,0.001,False,128.0,128.0,,
train,,,,,,,123.80019927024841,3.0,386.0,1324.0,1.151384711265564,0.9999992847442627,0.0009999998743926348,0.001,False,128.0,128.0,,
train,,,,,,,123.87546420097351,3.0,387.0,1325.0,1.0359323024749756,0.9999992251396179,0.0009999989020587148,0.001,False,128.0,128.0,,
train,,,,,,,123.93386602401733,3.0,388.0,1326.0,1.1212360858917236,0.9999992251396179,0.0009999993029050976,0.001,False,128.0,128.0,,
train,,,,,,,124.00556945800781,3.0,389.0,1327.0,1.209223985671997,0.9999994039535522,0.0009999995784070953,0.001,False,128.0,128.0,,
train,,,,,,,124.07741951942444,3.0,390.0,1328.0,1.1367146968841553,0.9999992847442627,0.0010000003801546693,0.001,False,128.0,128.0,,
train,,,,,,,124.1450788974762,3.0,391.0,1329.0,1.0591462850570679,0.9999992251396179,0.0010000004137389023,0.001,False,128.0,128.0,,
train,,,,,,,124.23059725761414,3.0,392.0,1330.0,1.1140143871307373,0.9999993443489075,0.0009999996250642366,0.001,False,128.0,128.0,,
train,,,,,,,124.31095957756042,3.0,393.0,1331.0,1.094503402709961,0.9999994039535522,0.00099999949608402,0.001,False,128.0,128.0,,
train,,,,,,,124.40337538719177,3.0,394.0,1332.0,1.108349323272705,0.9999992847442627,0.0010000004807685875,0.001,False,128.0,128.0,,
train,,,,,,,124.49831986427307,3.0,395.0,1333.0,1.0311354398727417,0.9999991655349731,0.0009999994437369765,0.001,False,128.0,128.0,,
train,,,,,,,124.58653378486633,3.0,396.0,1334.0,1.1449923515319824,0.9999992847442627,0.000999999198682833,0.001,False,128.0,128.0,,
train,,,,,,,124.66424298286438,3.0,397.0,1335.0,1.1534262895584106,0.9999993443489075,0.000999999342845398,0.001,False,128.0,128.0,,
train,,,,,,,124.74307417869568,3.0,398.0,1336.0,1.1693220138549805,0.9999994039535522,0.0009999987541768347,0.001,False,128.0,128.0,,
train,,,,,,,124.8271324634552,3.0,399.0,1337.0,1.1346158981323242,0.9999992847442627,0.0009999996840726107,0.001,False,128.0,128.0,,
train,,,,,,,124.89849066734314,3.0,400.0,1338.0,1.0906773805618286,0.9999992847442627,0.0010000010966920803,0.001,False,128.0,128.0,,
train,,,,,,,124.97066497802734,3.0,401.0,1339.0,1.0893850326538086,0.9999992847442627,0.0009999992747748018,0.001,False,128.0,128.0,,
train,,,,,,,125.03818249702454,3.0,402.0,1340.0,1.0813581943511963,0.9999993443489075,0.0009999987183720968,0.001,False,128.0,128.0,,
train,,,,,,,125.11842274665833,3.0,403.0,1341.0,1.135862946510315,0.9999993443489075,0.000999998212026354,0.001,False,128.0,128.0,,
train,,,,,,,125.21022295951843,3.0,404.0,1342.0,1.0826339721679688,0.9999993443489075,0.0009999990147464694,0.001,False,128.0,128.0,,
train,,,,,,,125.30588555335999,3.0,405.0,1343.0,1.0683047771453857,0.9999993443489075,0.00100000085682863,0.001,False,128.0,128.0,,
train,,,,,,,125.38669753074646,3.0,406.0,1344.0,1.0984604358673096,0.9999992847442627,0.0010000006869091273,0.001,False,128.0,128.0,,
train,,,,,,,125.49276494979858,3.0,407.0,1345.0,1.0599775314331055,0.9999994039535522,0.0009999994313024717,0.001,False,128.0,128.0,,
train,,,,,,,125.57060885429382,3.0,408.0,1346.0,1.1010444164276123,0.9999993443489075,0.0009999985702126334,0.001,False,128.0,128.0,,
train,,,,,,,125.63537669181824,3.0,409.0,1347.0,1.099226474761963,0.9999993443489075,0.0010000000224963939,0.001,False,128.0,128.0,,
train,,,,,,,125.71677541732788,3.0,410.0,1348.0,1.1510752439498901,0.9999993443489075,0.000999995798116713,0.001,False,128.0,128.0,,
train,,,,,,,125.80046343803406,3.0,411.0,1349.0,1.114745855331421,0.9999992847442627,0.0009999984114505013,0.001,False,128.0,128.0,,
train,,,,,,,125.86839509010315,3.0,412.0,1350.0,1.0888100862503052,0.9999994039535522,0.0009999975266009535,0.001,False,128.0,128.0,,
train,,,,,,,125.93370604515076,3.0,413.0,1351.0,1.1342754364013672,0.9999992847442627,0.0009999996933152202,0.001,False,128.0,128.0,,
train,,,,,,,126.0039484500885,3.0,414.0,1352.0,1.0138628482818604,0.9999994039535522,0.0009999984877784526,0.001,False,128.0,128.0,,
train,,,,,,,126.12167382240295,3.0,415.0,1353.0,1.1204410791397095,0.9999992847442627,0.0009999991379535831,0.001,False,128.0,128.0,,
train,,,,,,,126.2163712978363,3.0,416.0,1354.0,1.091191053390503,0.9999992847442627,0.00099999806186841,0.001,False,128.0,128.0,,
train,,,,,,,126.29868674278259,3.0,417.0,1355.0,1.1817307472229004,0.9999994039535522,0.0009999985967470012,0.001,False,128.0,128.0,,
train,,,,,,,126.37526845932007,3.0,418.0,1356.0,1.012099027633667,0.9999992251396179,0.0009999985294673894,0.001,False,128.0,128.0,,
train,,,,,,,126.44706654548645,3.0,419.0,1357.0,1.0534510612487793,0.9999993443489075,0.0009999996620346765,0.001,False,128.0,128.0,,
train,,,,,,,126.53939580917358,3.0,420.0,1358.0,1.0562214851379395,0.9999992847442627,0.0010000008232444117,0.001,False,128.0,128.0,,
train,,,,,,,126.6069278717041,3.0,421.0,1359.0,1.0961055755615234,0.9999992847442627,0.0009999982244886295,0.001,False,128.0,128.0,,
train,,,,,,,126.69335198402405,3.0,422.0,1360.0,0.9547221660614014,0.9999993443489075,0.0009999978327734187,0.001,False,128.0,128.0,,
train,,,,,,,126.78091883659363,3.0,423.0,1361.0,1.042616605758667,0.9999993443489075,0.0010000001171706556,0.001,False,128.0,128.0,,
train,,,,,,,126.85347247123718,3.0,424.0,1362.0,1.1384825706481934,0.9999993443489075,0.000999998151879912,0.001,False,128.0,128.0,,
train,,,,,,,126.93962574005127,3.0,425.0,1363.0,1.1170179843902588,0.9999992847442627,0.0010000009224427524,0.001,False,128.0,128.0,,
train,,,,,,,127.01444339752197,3.0,426.0,1364.0,1.0162365436553955,0.9999994039535522,0.0010000004623944051,0.001,False,128.0,128.0,,
train,,,,,,,127.09656620025635,3.0,427.0,1365.0,1.0549542903900146,0.9999992847442627,0.0009999985370724282,0.001,False,128.0,128.0,,
train,,,,,,,127.17007374763489,3.0,428.0,1366.0,1.0591870546340942,0.9999993443489075,0.0009999993505892086,0.001,False,128.0,128.0,,
train,,,,,,,127.26016473770142,3.0,429.0,1367.0,0.9697840213775635,0.9999992251396179,0.0009999998783061714,0.001,False,128.0,128.0,,
train,,,,,,,127.33970355987549,3.0,430.0,1368.0,1.0550832748413086,0.9999992847442627,0.0010000012319170872,0.001,False,128.0,128.0,,
train,,,,,,,127.39880323410034,3.0,431.0,1369.0,1.1475600004196167,0.9999992847442627,0.0009999981467728768,0.001,False,128.0,128.0,,
train,,,,,,,127.48293375968933,3.0,432.0,1370.0,1.1287462711334229,0.9999994039535522,0.0010000009528628347,0.001,False,128.0,128.0,,
train,,,,,,,127.5659990310669,3.0,433.0,1371.0,1.0520637035369873,0.9999994039535522,0.0009999978569208215,0.001,False,128.0,128.0,,
train,,,,,,,127.63707137107849,3.0,434.0,1372.0,1.0346627235412598,0.9999992847442627,0.00099999837134363,0.001,False,128.0,128.0,,
train,,,,,,,127.71559071540833,3.0,435.0,1373.0,1.090014100074768,0.9999992847442627,0.0010000004554000033,0.001,False,128.0,128.0,,
train,,,,,,,127.79545331001282,3.0,436.0,1374.0,0.9551487565040588,0.9999992847442627,0.001000000436553976,0.001,False,128.0,128.0,,
train,,,,,,,127.8681252002716,3.0,437.0,1375.0,1.0434882640838623,0.9999993443489075,0.0009999976674330826,0.001,False,128.0,128.0,,
train,,,,,,,127.93843650817871,3.0,438.0,1376.0,1.107154369354248,0.9999994039535522,0.0009999987556478821,0.001,False,128.0,128.0,,
train,,,,,,,128.0066647529602,3.0,439.0,1377.0,1.051509141921997,0.9999992847442627,0.0009999982521054758,0.001,False,128.0,128.0,,
train,,,,,,,128.08732914924622,3.0,440.0,1378.0,1.0457106828689575,0.9999992847442627,0.0009999991657924491,0.001,False,128.0,128.0,,
train,,,,,,,128.1722972393036,3.0,441.0,1379.0,1.1558599472045898,0.9999992847442627,0.0009999991652928483,0.001,False,128.0,128.0,,
train,,,,,,,128.248788356781,3.0,442.0,1380.0,1.1190109252929688,0.9999992251396179,0.0010000008258534336,0.001,False,128.0,128.0,,
train,,,,,,,128.32893013954163,3.0,443.0,1381.0,1.057120442390442,0.9999992847442627,0.0010000004232035497,0.001,False,128.0,128.0,,
train,,,,,,,128.405170917511,3.0,444.0,1382.0,1.1271144151687622,0.9999993443489075,0.001000000166325773,0.001,False,128.0,128.0,,
train,,,,,,,128.4905822277069,3.0,445.0,1383.0,1.0047675371170044,0.9999994039535522,0.0010000004690279847,0.001,False,128.0,128.0,,
train,,,,,,,128.5629599094391,3.0,446.0,1384.0,1.065665602684021,0.9999991655349731,0.0010000001328525538,0.001,False,128.0,128.0,,
