phase,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,time_sec,test_loss,test_accuracy
train,1,271.0,271,0.10166439414024353,0.5781511068344116,0.18486974052525446,0.1,5.359712362289429,,
train,1,272.0,272,0.12673743069171906,0.7094627618789673,0.17345818432781954,0.1,5.391649961471558,,
train,1,273.0,273,0.22526951134204865,0.9800740480422974,0.17587817035945513,0.1,5.397988796234131,,
train,1,274.0,274,0.2492099106311798,1.0390613079071045,0.18329973693264465,0.1,5.428734302520752,,
train,1,275.0,275,0.24702343344688416,1.1296753883361816,0.19109378226707285,0.1,5.434942722320557,,
train,1,276.0,276,0.1533195674419403,0.6585275530815125,0.19454506609904954,0.1,5.464544296264648,,
train,1,277.0,277,0.12282116711139679,0.6138616800308228,0.1936639766184173,0.1,5.469752311706543,,
train,1,278.0,278,0.3705553412437439,0.9980942010879517,0.17635708772305006,0.1,5.516824245452881,,
train,1,279.0,279,0.13734333217144012,0.7377387881278992,0.16699667319850447,0.1,5.533139944076538,,
train,1,280.0,280,0.07602112740278244,0.41706451773643494,0.15577944340264263,0.1,5.571552515029907,,
train,1,281.0,281,0.2970812916755676,1.0302727222442627,0.1720396448416828,0.1,5.57546067237854,,
train,1,282.0,282,0.16406024992465973,0.717408299446106,0.16981134445734467,0.1,5.602319002151489,,
train,1,283.0,283,0.1419178545475006,0.7256949543952942,0.17187633655911314,0.1,5.605605602264404,,
train,1,284.0,284,0.4097673296928406,1.0326502323150635,0.18334595916926708,0.1,5.634398937225342,,
train,1,285.0,285,0.15259985625743866,0.7115233540534973,0.1805143947901205,0.1,5.654647350311279,,
train,1,286.0,286,0.1247285008430481,0.7731051445007324,0.16451487420591704,0.1,5.678988218307495,,
train,1,287.0,287,0.2309829443693161,0.8706560134887695,0.16924760838299735,0.1,5.682281494140625,,
train,1,288.0,288,0.1678619533777237,0.7603199481964111,0.17194400217874778,0.1,5.714725971221924,,
train,1,289.0,289,0.12588147819042206,0.5551406741142273,0.16699959120873945,0.1,5.719909429550171,,
train,1,290.0,290,0.24627785384655,0.9526705741882324,0.1705522664548351,0.1,5.754659175872803,,
train,1,291.0,291,0.0921112447977066,0.5367444753646851,0.1651131356685039,0.1,5.763893365859985,,
train,1,292.0,292,0.10967870056629181,0.5877841114997864,0.15554182225499527,0.1,5.7945005893707275,,
train,1,293.0,293,0.07785049080848694,0.5243556499481201,0.1495347315250641,0.1,5.801089525222778,,
train,1,294.0,294,0.1457841843366623,0.6545404195785522,0.145500507853689,0.1,5.824071884155273,,
train,1,295.0,295,0.12377307564020157,0.7084885835647583,0.143347281208394,0.1,5.831254959106445,,
train,1,296.0,296,0.09931837767362595,0.6894314885139465,0.14316750390341476,0.1,5.855936050415039,,
train,1,297.0,297,0.07571110874414444,0.5437890291213989,0.13605407785020276,0.1,5.863953590393066,,
train,1,298.0,298,0.36301305890083313,1.0357718467712402,0.15934463477517374,0.1,5.896487712860107,,
train,1,299.0,299,0.06919258832931519,0.5250344276428223,0.15373821256640013,0.1,5.925070762634277,,
train,1,300.0,300,0.08905215561389923,0.46814095973968506,0.14811406656174633,0.1,5.955625057220459,,
train,1,301.0,301,0.1687459498643875,0.6439255475997925,0.14000394073827538,0.1,5.984618663787842,,
train,1,302.0,302,0.0967806801199913,0.5556888580322266,0.14005391244161788,0.1,6.009063243865967,,
train,1,303.0,303,0.23457686603069305,0.9413742423057556,0.1440211468247302,0.1,6.028008937835693,,
train,1,304.0,304,0.3027419447898865,1.2291619777679443,0.1682898856273458,0.1,6.044428586959839,,
train,1,305.0,305,0.1772061288356781,0.6835188865661621,0.17137794222955366,0.1,6.0630576610565186,,
train,1,306.0,306,0.2312370389699936,0.8254892826080322,0.17485982545217468,0.1,6.083173036575317,,
train,1,307.0,307,0.0776556134223938,0.4958067834377289,0.16778685649701752,0.1,6.115756988525391,,
train,1,308.0,308,0.06895934045314789,0.6447784900665283,0.1593122313973433,0.1,6.122768878936768,,
train,1,309.0,309,0.12988243997097015,0.6543868780136108,0.15649649019619025,0.1,6.153501033782959,,
train,1,310.0,310,0.12635163962841034,0.7333754897117615,0.1546234258341102,0.1,6.2150022983551025,,
train,1,311.0,311,0.15138331055641174,0.7060000896453857,0.14923502236003916,0.1,6.223405361175537,,
train,1,312.0,312,0.10016787797212601,0.6227049827575684,0.15031888382823294,0.1,6.270703077316284,,
train,1,313.0,313,0.18806107342243195,0.7533287405967712,0.15444303583101981,0.1,6.274111270904541,,
train,1,314.0,314,0.18477916717529297,0.8107654452323914,0.15862395538057314,0.1,6.321700096130371,,
train,1,315.0,315,0.07682158052921295,0.615047812461853,0.15614869271966947,0.1,6.324942111968994,,
train,1,316.0,316,0.20595958828926086,0.913293719291687,0.16641761349594228,0.1,6.3551247119903564,,
train,1,317.0,317,0.1270752251148224,0.6987679600715637,0.16616228071593336,0.1,6.365715026855469,,
train,1,318.0,318,0.03776165470480919,0.34148600697517395,0.15322670396733631,0.1,6.403872489929199,,
train,1,319.0,319,0.17762742936611176,0.6676947474479675,0.14264400261350152,0.1,6.4074060916900635,,
train,1,320.0,320,0.27006009221076965,0.7235596776008606,0.144747234338568,0.1,6.438383102416992,,
train,1,321.0,321,0.08979544788599014,0.6255461573600769,0.14172545045693624,0.1,6.441504240036011,,
train,1,322.0,322,0.044818125665187836,0.3892418146133423,0.13141369323913482,0.1,6.47101092338562,,
train,1,323.0,323,0.18269601464271545,0.8686707615852356,0.1445685857602555,0.1,6.474126577377319,,
train,1,324.0,324,0.09925463050603867,0.6183714270591736,0.14346114608236404,0.1,6.512174129486084,,
train,1,325.0,325,0.07351415604352951,0.46378713846206665,0.135889505417325,0.1,6.520692586898804,,
train,1,326.0,326,0.0669163167476654,0.5744414925575256,0.1376303018679867,0.1,6.544264554977417,,
train,1,327.0,327,0.19778090715408325,0.8217794895172119,0.1511354692747541,0.1,6.551400423049927,,
train,1,328.0,328,0.16079364717006683,0.7597931027412415,0.1583937071839047,0.1,6.5804643630981445,,
train,1,329.0,329,0.11261264234781265,1.0030416250228882,0.16131885808257368,0.1,6.583595275878906,,
train,1,330.0,330,0.2020711898803711,0.7737603783607483,0.1686319989837173,0.1,6.61245584487915,,
train,1,331.0,331,0.12518510222434998,0.7804638743400574,0.16592693051777888,0.1,6.624156951904297,,
train,1,332.0,332,0.18243876099586487,0.9263794422149658,0.1796438782470479,0.1,6.649717807769775,,
train,1,333.0,333,0.07282061874866486,0.5222048163414001,0.1612426919102417,0.1,6.652845621109009,,
train,1,334.0,334,0.18509136140346527,0.824173629283905,0.1532542146217695,0.1,6.683474779129028,,
train,1,335.0,335,0.0586358867585659,0.4397009015083313,0.14477274709592036,0.1,6.686653137207031,,
train,1,336.0,336,0.16696548461914062,0.7524353265762329,0.1532969266006473,0.1,6.7183451652526855,,
train,1,337.0,337,0.06531823426485062,0.4990696609020233,0.14374607518150467,0.1,6.7235870361328125,,
train,1,338.0,338,0.2818562388420105,1.0361393690109253,0.16545156580211176,0.1,6.7693681716918945,,
train,1,339.0,339,0.22600948810577393,0.7660370469093323,0.15902657454774946,0.1,6.777521133422852,,
train,1,340.0,340,0.22563615441322327,0.931161105632782,0.16084466773678874,0.1,6.8054656982421875,,
train,1,341.0,341,0.1775219440460205,0.7770613431930542,0.163200434063079,0.1,6.8145911693573,,
train,1,342.0,342,0.05682876706123352,0.49572035670280457,0.15498193029326993,0.1,6.846595287322998,,
train,1,343.0,343,0.17910000681877136,0.8283401727676392,0.17024158198286712,0.1,6.853217363357544,,
train,1,344.0,344,0.16679804027080536,0.7564752101898193,0.16430337985656293,0.1,6.863199472427368,,
train,1,345.0,345,0.15153378248214722,0.8272709846496582,0.16413162879752294,0.1,6.87031888961792,,
train,1,346.0,346,0.10688775777816772,0.5721893310546875,0.159381086675309,0.1,6.8999083042144775,,
train,1,347.0,347,0.21088740229606628,1.0915659666061401,0.17391779948764235,0.1,6.92733359336853,,
train,1,348.0,348,0.07553364336490631,0.5899834632873535,0.17847868492511038,0.1,6.955841302871704,,
train,1,349.0,349,0.07585380971431732,0.5459443926811218,0.17573605531666786,0.1,6.9628989696502686,,
train,1,350.0,350,0.1259986162185669,0.7309131026268005,0.1826689745016308,0.1,6.9779887199401855,,
train,1,351.0,351,0.07574877142906189,0.6400595903396606,0.15973836316128895,0.1,6.986129283905029,,
train,1,352.0,352,0.1708369106054306,0.7745741605758667,0.15019820037171433,0.1,7.0150604248046875,,
train,1,353.0,353,0.1911884993314743,1.0449268817901611,0.16300594516810796,0.1,7.0233776569366455,,
train,1,354.0,354,0.1248195692896843,0.8380255699157715,0.1827583038783754,0.1,7.043377161026001,,
train,1,355.0,355,0.31759196519851685,0.919379711151123,0.20086992014389274,0.1,7.05910325050354,,
train,1,356.0,356,0.20326313376426697,0.8792480826377869,0.1941418545071822,0.1,7.088018894195557,,
train,1,357.0,357,0.09607001394033432,0.6245170831680298,0.18637106527714536,0.1,7.092351675033569,,
train,1,358.0,358,0.09902087599039078,0.5602253675460815,0.17092961638936854,0.1,7.1255035400390625,,
train,1,359.0,359,0.16890394687652588,0.7059614062309265,0.16810712797123886,0.1,7.133923530578613,,
train,1,360.0,360,0.22210389375686646,0.8514781594276428,0.16434238981931262,0.1,7.15892481803894,,
train,1,361.0,361,0.13410219550132751,0.91972416639328,0.17486429668992673,0.1,7.16676664352417,,
train,1,362.0,362,0.2595573663711548,1.1855251789093018,0.20697952912108272,0.1,7.1880106925964355,,
train,1,363.0,363,0.10337650030851364,0.6927635073661804,0.19558795746546082,0.1,7.204153537750244,,
train,1,364.0,364,0.10180550813674927,0.5572897791862488,0.1785720517391683,0.1,7.224348545074463,,
train,1,365.0,365,0.16850826144218445,0.7431730031967163,0.17477161543255545,0.1,7.243009805679321,,
train,1,366.0,366,0.18231624364852905,0.6139921545982361,0.17123725078514646,0.1,7.255999326705933,,
train,1,367.0,367,0.18979638814926147,0.9014185070991516,0.17584558278178314,0.1,7.28226375579834,,
train,1,368.0,368,0.14668962359428406,0.8476074934005737,0.178869332055917,0.1,7.292867183685303,,
train,1,369.0,369,0.3130033016204834,1.0622285604476929,0.19989409714881282,0.1,7.3172078132629395,,
train,1,370.0,370,0.14000700414180756,0.6455286741256714,0.19581232132974077,0.1,7.32756495475769,,
train,1,371.0,371,0.0862337276339531,0.5197041034698486,0.18566524102909837,0.1,7.34422755241394,,
train,1,372.0,372,0.20651881396770477,0.7507025599479675,0.17455983403533826,0.1,7.365195989608765,,
train,1,373.0,373,0.2504006624221802,0.9222473502159119,0.17031391641783555,0.1,7.385672569274902,,
train,1,374.0,374,0.15115638077259064,0.8818820714950562,0.16928244715307936,0.1,7.415146112442017,,
train,1,375.0,375,0.1719474047422409,0.906936764717102,0.18076305120112676,0.1,7.4492082595825195,,
train,1,376.0,376,0.20526644587516785,0.9373124241828918,0.1886027841242282,0.1,7.47121262550354,,
train,1,377.0,377,0.16610196232795715,0.8824163675308228,0.20572558358897067,0.1,7.497608423233032,,
train,1,378.0,378,0.12117557227611542,0.6102295517921448,0.1928519567199578,0.1,7.514225721359253,,
train,1,379.0,379,0.0771782398223877,0.45512697100639343,0.1761317679939283,0.1,7.527176856994629,,
train,1,380.0,380,0.16690534353256226,1.1061065196990967,0.18764198866601645,0.1,7.546074390411377,,
train,1,381.0,381,0.29111307859420776,0.860680878162384,0.17619581213219637,0.1,7.563229560852051,,
train,1,382.0,382,0.15659525990486145,0.7884594202041626,0.16836606075919291,0.1,7.581066608428955,,
train,1,383.0,383,0.12347432971000671,0.7221528887748718,0.16503685949960978,0.1,7.598201036453247,,
train,1,384.0,384,0.28268668055534363,1.0686346292495728,0.18163442025279072,0.1,7.6155500411987305,,
train,1,385.0,385,0.20233707129955292,0.8672035932540894,0.1825893380844284,0.1,7.6320295333862305,,
train,1,386.0,386,0.19045589864253998,0.7680036425590515,0.17968895838449514,0.1,7.651657819747925,,
train,1,387.0,387,0.2018250674009323,0.7764213681221008,0.17372204810160166,0.1,7.673662424087524,,
train,1,388.0,388,0.12849681079387665,0.8981632590293884,0.1790194733624952,0.1,7.685554504394531,,
train,1,389.0,389,0.14904263615608215,0.7719652652740479,0.18820587629031807,0.1,7.709233999252319,,
train,1,390.0,390,0.08224676549434662,0.4705982506275177,0.17723297664577456,0.1,7.718242645263672,,
train,1,391.0,391,0.06327314674854279,0.5674646496772766,0.16472827034830204,0.1,7.752433776855469,,
train,1,392.0,392,0.1276428997516632,0.6895565986633301,0.15884795556135275,0.1,7.763761281967163,,
train,1,393.0,393,0.1508447825908661,0.9179216027259827,0.16920566460205094,0.1,7.787163972854614,,
train,1,394.0,394,0.1323375254869461,0.597649335861206,0.16236469269650713,0.1,7.796919107437134,,
train,1,395.0,395,0.10135157406330109,0.70433509349823,0.1626345278230956,0.1,7.818196773529053,,
train,1,396.0,396,0.07620885968208313,0.5785148739814758,0.1450718819124147,0.1,7.83373236656189,,
train,1,397.0,397,0.213285431265831,0.8028607964515686,0.1475525597874932,0.1,7.8481526374816895,,
train,1,398.0,398,0.14166776835918427,0.6801990866661072,0.14805608478867224,0.1,7.87904953956604,,
train,1,399.0,399,0.23698373138904572,1.001673698425293,0.16539526307885533,0.1,7.891263723373413,,
train,1,400.0,400,0.17541596293449402,0.8245143890380859,0.16930746838762062,0.1,7.93252158164978,,
train,1,401.0,401,0.2145119309425354,0.8582329750061035,0.17044723062914988,0.1,7.936079978942871,,
train,1,402.0,402,0.13559262454509735,0.8557561039924622,0.17205267515464887,0.1,7.970079660415649,,
train,1,403.0,403,0.11950773000717163,0.6028167009353638,0.16285415855545593,0.1,7.9754416942596436,,
train,1,404.0,404,0.11271192878484726,0.5590100884437561,0.1554962945120401,0.1,8.018967628479004,,
train,1,405.0,405,0.1709405779838562,0.7817572951316833,0.15848897313535956,0.1,8.026710271835327,,
train,1,406.0,406,0.1299799233675003,0.6978093385696411,0.16266894292554174,0.1,8.050419569015503,,
train,1,407.0,407,0.07769156247377396,0.5163184404373169,0.15336100929433585,0.1,8.058038234710693,,
train,1,408.0,408,0.04189113900065422,0.3164461851119995,0.14366618770847975,0.1,8.119010210037231,,
train,1,409.0,409,0.09557533264160156,0.5987651944160461,0.13942662365509437,0.1,8.13034987449646,,
train,1,410.0,410,0.09359117597341537,0.6761274933815002,0.1364697828995088,0.1,8.174352407455444,,
train,1,411.0,411,0.03388640284538269,0.2834572494029999,0.12508952631635778,0.1,8.17816162109375,,
train,1,412.0,412,0.14676733314990997,0.7853648662567139,0.13689364558958772,0.1,8.219732999801636,,
train,1,413.0,413,0.15245243906974792,0.679053008556366,0.14471375067579773,0.1,8.22539234161377,,
train,1,414.0,414,0.028256680816411972,0.3040500283241272,0.13166069030437877,0.1,8.26762866973877,,
train,1,415.0,415,0.1064864918589592,0.7488190531730652,0.13841398452603468,0.1,8.274147033691406,,
train,1,416.0,416,0.23100921511650085,0.9123944044113159,0.15547190937841024,0.1,8.324541091918945,,
train,1,417.0,417,0.08534722775220871,0.4996826946735382,0.15032820554793652,0.1,8.34599232673645,,
train,1,418.0,418,0.22847531735897064,0.6594347953796387,0.15351921942512306,0.1,8.393998384475708,,
train,1,419.0,419,0.06662216782569885,0.5445888042449951,0.14840779924717015,0.1,8.403363943099976,,
train,1,420.0,420,0.13791227340698242,0.7017081379890442,0.14162825573546067,0.1,8.456408500671387,,
train,1,421.0,421,0.2330748289823532,0.9324638843536377,0.15009491016409826,0.1,8.464586734771729,,
train,1,422.0,422,0.15614567697048187,0.8076544404029846,0.14872579668120692,0.1,8.51137661933899,,
train,1,423.0,423,0.16626368463039398,0.847218930721283,0.1566149718017424,0.1,8.522986650466919,,
train,1,424.0,424,0.11503680795431137,0.6606279611587524,0.16113040861997166,0.1,8.579662084579468,,
train,1,425.0,425,0.21889452636241913,0.8862811326980591,0.1737991827984648,0.1,8.588961362838745,,
train,1,426.0,426,0.2009074091911316,0.5740378499031067,0.16780582835755764,0.1,8.613595485687256,,
train,1,427.0,427,0.11123532056808472,0.6362776756286621,0.15738301843835115,0.1,8.61918330192566,,
train,1,428.0,428,0.2456120103597641,1.1055443286895752,0.18583084055492305,0.1,8.645913362503052,,
train,1,429.0,429,0.16403156518936157,0.801612377166748,0.19030817275435705,0.1,8.649574756622314,,
train,1,430.0,430,0.16578418016433716,0.9433485269546509,0.18320422972157843,0.1,8.68047833442688,,
train,1,431.0,431,0.12380459904670715,0.6712986826896667,0.1776171328234135,0.1,8.685420513153076,,
train,1,432.0,432,0.12831991910934448,0.7086811065673828,0.1645667967178738,0.1,8.725246667861938,,
train,1,433.0,433,0.10458925366401672,0.6162340044975281,0.16079144218159927,0.1,8.728879928588867,,
train,1,434.0,434,0.1809060424566269,0.8953986167907715,0.17426420557255007,0.1,8.76210880279541,,
train,1,435.0,435,0.13011471927165985,0.7901611328125,0.16501154532208379,0.1,8.766604900360107,,
train,1,436.0,436,0.050921857357025146,0.47365444898605347,0.1555869903026466,0.1,8.840378046035767,,
train,1,437.0,437,0.08477208018302917,0.6638728380203247,0.15071483428272114,0.1,8.862141370773315,,
train,1,438.0,438,0.10320726037025452,0.7286772131919861,0.1577132146190847,0.1,8.888611793518066,,
train,1,439.0,439,0.0445532351732254,0.3389083743095398,0.14260163269298218,0.1,8.892038345336914,,
train,1,440.0,440,0.12203691154718399,0.6457719802856445,0.14611733603735835,0.1,8.91953992843628,,
train,1,441.0,441,0.10405450314283371,0.5715935230255127,0.14370551975793558,0.1,8.922833919525146,,
train,1,442.0,442,0.12221396714448929,0.5601863265037537,0.1408981215903603,0.1,8.955278635025024,,
train,1,443.0,443,0.12052615731954575,0.7333493232727051,0.13989073599907767,0.1,8.958441972732544,,
train,1,444.0,444,0.16681651771068573,0.87005615234375,0.15661802567471625,0.1,8.987173080444336,,
train,1,445.0,445,0.22931437194347382,0.8037455677986145,0.15745158910028778,0.1,8.990965604782104,,
train,1,446.0,446,0.08050718158483505,0.6215667128562927,0.16031601545447827,0.1,9.022661209106445,,
train,1,447.0,447,0.020027674734592438,0.2762366831302643,0.145441972412157,0.1,9.02985143661499,,
train,1,448.0,448,0.09393291920423508,0.7295357584953308,0.14406183417785157,0.1,9.060869216918945,,
train,1,449.0,449,0.13477112352848053,0.9112359285354614,0.15810192761551728,0.1,9.067876815795898,,
train,1,450.0,450,0.20143355429172516,0.9513235092163086,0.16358744560349128,0.1,9.101228713989258,,
train,1,451.0,451,0.17895765602588654,1.0261187553405762,0.17166320754240744,0.1,9.110057592391968,,
train,1,452.0,452,0.23595724999904633,0.9222462177276611,0.1864521215492385,0.1,9.139848232269287,,
train,1,453.0,453,0.1558477282524109,0.7703376412391663,0.1758664625573909,0.1,9.142988204956055,,
train,1,454.0,454,0.0885382667183876,0.6074532270431519,0.16026989524066065,0.1,9.179218530654907,,
train,1,455.0,455,0.18876469135284424,0.7376251220703125,0.15988633452807288,0.1,9.186440467834473,,
train,1,456.0,456,0.15835557878017426,0.6689783334732056,0.15684644106541387,0.1,9.21763277053833,,
train,1,457.0,457,0.17896345257759094,0.792266845703125,0.15926673613125858,0.1,9.23076581954956,,
train,1,458.0,458,0.0888393297791481,0.49964138865470886,0.15079235074124528,0.1,9.262980937957764,,
train,1,459.0,459,0.09490175545215607,0.5562370419502258,0.1444583706483939,0.1,9.266151428222656,,
train,1,460.0,460,0.33982083201408386,0.9575814604759216,0.1552277451874672,0.1,9.293395280838013,,
train,1,461.0,461,0.11830329895019531,0.4994070827960968,0.14603138786783001,0.1,9.298493146896362,,
train,1,462.0,462,0.07943538576364517,0.6190868616104126,0.14466007413443746,0.1,9.32603144645691,,
train,1,463.0,463,0.0860816091299057,0.5745151042938232,0.1441420698243906,0.1,9.329487085342407,,
train,1,464.0,464,0.2332671880722046,0.8407036066055298,0.15075190590725057,0.1,9.364255428314209,,
train,1,465.0,465,0.08680138736963272,0.6623919606208801,0.14382415099433368,0.1,9.371856212615967,,
train,1,466.0,466,0.22012701630592346,0.9250747561454773,0.15566420488197907,0.1,9.400635957717896,,
train,1,467.0,467,0.10262575000524521,0.6788414120674133,0.1605977932205766,0.1,9.4040687084198,,
train,1,468.0,468,0.23583148419857025,0.8290565013885498,0.17156990106228764,0.1,9.420424461364746,,
train,1,469.0,469,0.08413663506507874,0.6091960072517395,0.1603607273465691,0.1,9.42246150970459,,
eval,1,,469,,,,,10.916825294494629,0.12051164046227932,0.9644
train,2,1.0,470,0.10944999009370804,0.6515113115310669,0.156643258100378,0.1,11.001112937927246,,
train,2,2.0,471,0.09975537657737732,0.7681261301040649,0.15161547469432585,0.1,11.00907301902771,,
train,2,3.0,472,0.038022782653570175,0.34685248136520386,0.14000240321385016,0.1,11.021036386489868,,
train,2,4.0,473,0.1377103477716446,0.7803564071655273,0.14091899796985818,0.1,11.02840518951416,,
train,2,5.0,474,0.0875823050737381,0.5219290852546692,0.1386030401163823,0.1,11.068180322647095,,
train,2,6.0,475,0.052257463335990906,0.3769671320915222,0.13150715855411116,0.1,11.076723575592041,,
train,2,7.0,476,0.14703664183616638,0.7858520150184631,0.14027603959733204,0.1,11.135310173034668,,
train,2,8.0,477,0.09665229916572571,0.6149051189422607,0.14514435430974043,0.1,11.144225835800171,,
train,2,9.0,478,0.09803171455860138,0.5862783789634705,0.14230865481176327,0.1,11.172906160354614,,
train,2,10.0,479,0.18991172313690186,0.6992789506912231,0.1465429023953505,0.1,11.178178071975708,,
train,2,11.0,480,0.17510604858398438,0.719403862953186,0.14895239663273552,0.1,11.207834243774414,,
train,2,12.0,481,0.13442564010620117,0.5646811723709106,0.14384422014382778,0.1,11.215223789215088,,
train,2,13.0,482,0.04859587922692299,0.42552509903907776,0.13093907374952024,0.1,11.246326684951782,,
train,2,14.0,483,0.04283137619495392,0.29108530282974243,0.11989480803054345,0.1,11.252012014389038,,
train,2,15.0,484,0.1620316356420517,1.1449353694915771,0.1490927305083282,0.1,11.281880855560303,,
train,2,16.0,485,0.037809088826179504,0.4202846884727478,0.15075164903760324,0.1,11.290998697280884,,
train,2,17.0,486,0.03845437243580818,0.25081053376197815,0.1403247440759202,0.1,11.318483114242554,,
train,2,18.0,487,0.04215690866112709,0.38393697142601013,0.13043081800190753,0.1,11.325592756271362,,
train,2,19.0,488,0.04498967528343201,0.4387199878692627,0.1234766190864749,0.1,11.353919506072998,,
train,2,20.0,489,0.07069934904575348,0.4978569447994232,0.1240207418711786,0.1,11.360421419143677,,
train,2,21.0,490,0.06784915179014206,0.6937471032142639,0.12487475240415655,0.1,11.389661312103271,,
train,2,22.0,491,0.15478871762752533,0.7328966856002808,0.1269194461758622,0.1,11.39473032951355,,
train,2,23.0,492,0.04489411413669586,0.3633688688278198,0.11926452549506963,0.1,11.423118591308594,,
train,2,24.0,493,0.10788089036941528,0.6437486410140991,0.12419319906758036,0.1,11.431901693344116,,
train,2,25.0,494,0.10470731556415558,0.8799653649330139,0.13690530197825118,0.1,11.459483861923218,,
train,2,26.0,495,0.1326754242181778,0.6363768577575684,0.14531692012415426,0.1,11.467101573944092,,
train,2,27.0,496,0.051160648465156555,0.43912473320961,0.1408860310728882,0.1,11.489591121673584,,
train,2,28.0,497,0.05589895695447922,0.4018605649471283,0.13267686132200876,0.1,11.492746829986572,,
train,2,29.0,498,0.057542912662029266,0.3819473087787628,0.1212243324857816,0.1,11.524290800094604,,
train,2,30.0,499,0.03670671209692955,0.40739795565605164,0.11246563026042068,0.1,11.531399965286255,,
train,2,31.0,500,0.13169987499713898,0.7089198231697083,0.12420987270757643,0.1,11.556313037872314,,
train,2,32.0,501,0.12078557163476944,0.7239141464233398,0.13175778634784102,0.1,11.56187915802002,,
train,2,33.0,502,0.08534473180770874,0.6382181644439697,0.12924497137356367,0.1,11.593278408050537,,
train,2,34.0,503,0.11958177387714386,0.9134784936904907,0.1490958182485656,0.1,11.599422931671143,,
train,2,35.0,504,0.07023848593235016,0.7348080277442932,0.15837338126483333,0.1,11.625431776046753,,
train,2,36.0,505,0.0475342720746994,0.5203968286514282,0.15878974351597233,0.1,11.630565881729126,,
train,2,37.0,506,0.11907356977462769,0.6081197261810303,0.15614622733444103,0.1,11.661171913146973,,
train,2,38.0,507,0.11987736076116562,0.8050537109375,0.14573340801167894,0.1,11.676900148391724,,
train,2,39.0,508,0.258121132850647,0.9619404077529907,0.15460020081425654,0.1,11.692537546157837,,
train,2,40.0,509,0.05392228439450264,0.5610470175743103,0.1450805160074674,0.1,11.70293378829956,,
train,2,41.0,510,0.05522327497601509,0.4180850386619568,0.1341024897709016,0.1,11.726068019866943,,
train,2,42.0,511,0.08909384161233902,0.566048800945282,0.13525887703406206,0.1,11.73494553565979,,
train,2,43.0,512,0.06663215160369873,0.5940141081809998,0.13833234034209463,0.1,11.766807317733765,,
train,2,44.0,513,0.09043297171592712,0.46677908301353455,0.13359829201212303,0.1,11.775346279144287,,
train,2,45.0,514,0.16536234319210052,0.8806673884391785,0.1486791500120681,0.1,11.809688329696655,,
train,2,46.0,515,0.03777258098125458,0.3772772252559662,0.13468905584800525,0.1,11.813315629959106,,
train,2,47.0,516,0.05522836744785309,0.5195862650871277,0.12779353319168987,0.1,11.844290494918823,,
train,2,48.0,517,0.09741103649139404,0.707481861114502,0.13375216246933166,0.1,11.852951288223267,,
train,2,49.0,518,0.041288912296295166,0.5243474245071411,0.13271173512276244,0.1,11.875346899032593,,
train,2,50.0,519,0.11021291464567184,0.7523564100265503,0.13622838840650156,0.1,11.882466554641724,,
train,2,51.0,520,0.12015541642904282,0.6170409917831421,0.13544373721672204,0.1,11.915441513061523,,
train,2,52.0,521,0.13090859353542328,0.9121906161308289,0.15787553898919607,0.1,11.922444343566895,,
train,2,53.0,522,0.10856639593839645,0.7101060152053833,0.16065749189532172,0.1,11.951576948165894,,
train,2,54.0,523,0.1275556981563568,0.7404576539993286,0.16227628733846167,0.1,11.954702615737915,,
train,2,55.0,524,0.14355404675006866,0.8817338347434998,0.17246483311989988,0.1,11.992217779159546,,
train,2,56.0,525,0.147799551486969,0.7520089149475098,0.17229022808078603,0.1,12.007827520370483,,
train,2,57.0,526,0.17388786375522614,0.8316536545753479,0.1778117247827324,0.1,12.038125991821289,,
train,2,58.0,527,0.03910491243004799,0.48224613070487976,0.1600239646950536,0.1,12.043470859527588,,
train,2,59.0,528,0.10423600673675537,0.6566376686096191,0.1519442684586813,0.1,12.072087526321411,,
train,2,60.0,529,0.12064698338508606,0.6874054074287415,0.1554013064273951,0.1,12.0769624710083,,
train,2,61.0,530,0.1090158000588417,0.6662471890449524,0.16315917197537408,0.1,12.105253458023071,,
train,2,62.0,531,0.07490620017051697,0.5425707101821899,0.16391042007421913,0.1,12.108906269073486,,
train,2,63.0,532,0.020302021875977516,0.30184033513069153,0.14881447304951256,0.1,12.147038459777832,,
train,2,64.0,533,0.1274264007806778,0.6424819231033325,0.14848221408868567,0.1,12.157007217407227,,
train,2,65.0,534,0.1724427193403244,0.6435051560401917,0.1468306658586786,0.1,12.183257102966309,,
train,2,66.0,535,0.09255700558423996,0.6384058594703674,0.14419270879087842,0.1,12.188737154006958,,
train,2,67.0,536,0.17792083323001862,0.8868510127067566,0.14003736724053523,0.1,12.214510440826416,,
train,2,68.0,537,0.22072839736938477,0.7287854552268982,0.14585102274179446,0.1,12.222862958908081,,
train,2,69.0,538,0.02601383626461029,0.31238389015197754,0.13204560180655103,0.1,12.252914905548096,,
train,2,70.0,539,0.26262152194976807,1.079830527305603,0.15620270682785128,0.1,12.259269952774048,,
train,2,71.0,540,0.16211101412773132,0.7629439234733582,0.16450849706092954,0.1,12.302119255065918,,
train,2,72.0,541,0.04340766370296478,0.387174129486084,0.1558123888962992,0.1,12.30909538269043,,
train,2,73.0,542,0.10567493736743927,0.6197602152824402,0.14980083622352755,0.1,12.355141401290894,,
train,2,74.0,543,0.09510811418294907,0.6601489186286926,0.14911826066348,0.1,12.362561702728271,,
